"","ID","time","resp","rt","conf","conf_rt","count","sequence","stim","correct"
"1427","11932","post","up",3667.10000002384,NA,NA,8,14,"up",TRUE
"1428","11932","post","down",3863.19999998808,2,3071.69999998808,9,14,"down",TRUE
"1430","11932","post","up",5243.39999997616,NA,NA,1,15,"up",TRUE
"1431","11932","post","up",3545.40000003576,NA,NA,2,15,"up",TRUE
"1432","11932","post","up",5328.5,NA,NA,3,15,"up",TRUE
"1433","11932","post","up",3486.69999998808,NA,NA,4,15,"up",TRUE
"1434","11932","post","reset",1738,NA,NA,NA,15,NA,NA
"1435","11932","post","up",2995.30000001192,NA,NA,1,15,"up",TRUE
"1436","11932","post","up",3205.59999996424,NA,NA,2,15,"up",TRUE
"1437","11932","post","up",2594.40000003576,NA,NA,3,15,"up",TRUE
"1438","11932","post","up",3289.39999997616,NA,NA,4,15,"up",TRUE
"1439","11932","post","up",3742.90000003576,NA,NA,5,15,"up",TRUE
"1440","11932","post","up",3877.69999998808,NA,NA,6,15,"up",TRUE
"1441","11932","post","up",3384.09999996424,NA,NA,7,15,"up",TRUE
"1442","11932","post","up",4089,NA,NA,8,15,"up",TRUE
"1443","11932","post","up",3510.90000003576,NA,NA,9,15,"down",FALSE
"1444","11932","post","down",979.699999988079,1,700.300000011921,10,15,"up",FALSE
"1446","12011","post","up",2313,NA,NA,1,1,"up",TRUE
"1447","12011","post","up",2175.60000002384,NA,NA,2,1,"up",TRUE
"1448","12011","post","up",2639.29999998212,NA,NA,3,1,"up",TRUE
"1449","12011","post","up",4246,NA,NA,4,1,"up",TRUE
"1450","12011","post","up",2974,NA,NA,5,1,"up",TRUE
"1451","12011","post","up",2395,NA,NA,6,1,"up",TRUE
"1452","12011","post","up",2878.70000001788,NA,NA,7,1,"up",TRUE
"1453","12011","post","up",2330.29999998212,NA,NA,8,1,"up",TRUE
"1454","12011","post","down",1888.90000000596,2,1256.69999998808,9,1,"down",TRUE
"1456","12011","post","up",1573.70000001788,NA,NA,1,2,"up",TRUE
"1457","12011","post","up",2217.5,NA,NA,2,2,"up",TRUE
"1458","12011","post","up",2429.69999998808,NA,NA,3,2,"up",TRUE
"1459","12011","post","up",2509.40000000596,NA,NA,4,2,"up",TRUE
"1460","12011","post","up",2612.19999998808,NA,NA,5,2,"up",TRUE
"1461","12011","post","up",2032.5,NA,NA,6,2,"up",TRUE
"1462","12011","post","up",2652.30000001192,NA,NA,7,2,"up",TRUE
"1463","12011","post","up",2463.69999998808,NA,NA,8,2,"up",TRUE
"1464","12011","post","down",1790.60000002384,2,838.699999988079,9,2,"down",TRUE
"1466","12011","post","up",1569.09999999404,NA,NA,1,3,"up",TRUE
"1467","12011","post","up",2036.59999999404,NA,NA,2,3,"up",TRUE
"1468","12011","post","up",2319.5,NA,NA,3,3,"up",TRUE
"1469","12011","post","up",2156.90000000596,NA,NA,4,3,"up",TRUE
"1470","12011","post","up",2648.70000001788,NA,NA,5,3,"up",TRUE
"1471","12011","post","up",2010.79999998212,NA,NA,6,3,"up",TRUE
"1472","12011","post","up",2210.40000000596,NA,NA,7,3,"up",TRUE
"1473","12011","post","up",2159.30000001192,NA,NA,8,3,"up",TRUE
"1474","12011","post","up",2106.39999997616,NA,NA,9,3,"down",FALSE
"1475","12011","post","down",1105.90000000596,1,450.09999999404,10,3,"up",FALSE
"1477","12011","post","up",1617.90000000596,NA,NA,1,4,"up",TRUE
"1478","12011","post","up",2146,NA,NA,2,4,"up",TRUE
"1479","12011","post","up",2319.40000000596,NA,NA,3,4,"up",TRUE
"1480","12011","post","up",2502,NA,NA,4,4,"up",TRUE
"1481","12011","post","up",2630.80000001192,NA,NA,5,4,"up",TRUE
"1482","12011","post","up",2724.5,NA,NA,6,4,"up",TRUE
"1483","12011","post","up",2355.59999999404,NA,NA,7,4,"up",TRUE
"1484","12011","post","up",2508.69999998808,NA,NA,8,4,"up",TRUE
"1485","12011","post","down",3266.30000001192,2,754.09999999404,9,4,"down",TRUE
"1487","12011","post","up",1707.80000001192,NA,NA,1,5,"up",TRUE
"1488","12011","post","up",2713.39999997616,NA,NA,2,5,"up",TRUE
"1489","12011","post","up",2639,NA,NA,3,5,"up",TRUE
"1490","12011","post","up",2521.80000001192,NA,NA,4,5,"up",TRUE
"1491","12011","post","up",2641.09999999404,NA,NA,5,5,"up",TRUE
"1492","12011","post","up",2323.40000000596,NA,NA,6,5,"up",TRUE
"1493","12011","post","up",2397.09999999404,NA,NA,7,5,"up",TRUE
"1494","12011","post","up",2824.40000000596,NA,NA,8,5,"up",TRUE
"1495","12011","post","down",2575.19999998808,2,2011.70000001788,9,5,"down",TRUE
"1497","12011","post","up",3660,NA,NA,1,6,"up",TRUE
"1498","12011","post","up",3371.90000000596,NA,NA,2,6,"up",TRUE
"1499","12011","post","up",2973.29999998212,NA,NA,3,6,"up",TRUE
"1500","12011","post","up",3070.09999999404,NA,NA,4,6,"up",TRUE
"1501","12011","post","up",2846.30000001192,NA,NA,5,6,"up",TRUE
"1502","12011","post","up",3382.30000001192,NA,NA,6,6,"up",TRUE
"1503","12011","post","up",3944.79999998212,NA,NA,7,6,"up",TRUE
"1504","12011","post","up",1889,NA,NA,8,6,"up",TRUE
"1505","12011","post","down",1754.30000001192,2,1509,9,6,"down",TRUE
"1507","12011","post","up",3486.79999998212,NA,NA,1,7,"up",TRUE
"1508","12011","post","up",2808.5,NA,NA,2,7,"up",TRUE
"1509","12011","post","up",2994,NA,NA,3,7,"up",TRUE
"1510","12011","post","up",2590.70000001788,NA,NA,4,7,"up",TRUE
"1511","12011","post","up",2738.09999999404,NA,NA,5,7,"up",TRUE
"1512","12011","post","up",2524.80000001192,NA,NA,6,7,"up",TRUE
"1513","12011","post","up",2790.39999997616,NA,NA,7,7,"up",TRUE
"1514","12011","post","up",2365.80000001192,NA,NA,8,7,"up",TRUE
"1515","12011","post","down",2402,1,1053.09999999404,9,7,"down",TRUE
"1517","12011","post","up",1506.70000001788,NA,NA,1,8,"up",TRUE
"1518","12011","post","up",2675.59999999404,NA,NA,2,8,"up",TRUE
"1519","12011","post","up",2626.5,NA,NA,3,8,"up",TRUE
"1520","12011","post","up",3016.29999998212,NA,NA,4,8,"up",TRUE
"1521","12011","post","up",2884.20000001788,NA,NA,5,8,"up",TRUE
"1522","12011","post","up",3739.29999998212,NA,NA,6,8,"up",TRUE
"1523","12011","post","up",4231.10000002384,NA,NA,7,8,"up",TRUE
"1524","12011","post","up",2231.89999997616,NA,NA,8,8,"up",TRUE
"1525","12011","post","down",2682.90000000596,1,816.300000011921,9,8,"down",TRUE
"1527","12011","post","up",2440.90000000596,NA,NA,1,9,"up",TRUE
"1528","12011","post","up",2438.5,NA,NA,2,9,"up",TRUE
"1529","12011","post","up",2857.09999999404,NA,NA,3,9,"up",TRUE
"1530","12011","post","up",2788,NA,NA,4,9,"up",TRUE
"1531","12011","post","up",2551.09999999404,NA,NA,5,9,"up",TRUE
"1532","12011","post","up",2577.80000001192,NA,NA,6,9,"up",TRUE
"1533","12011","post","up",2918.69999998808,NA,NA,7,9,"up",TRUE
"1534","12011","post","up",2157.40000000596,NA,NA,8,9,"up",TRUE
"1535","12011","post","up",2806.40000000596,1,972,9,9,"down",FALSE
"1537","12011","post","up",1673,NA,NA,10,9,"up",TRUE
"1538","12011","post","up",3023.09999999404,NA,NA,11,9,"up",TRUE
"1539","12011","post","up",2724,NA,NA,12,9,"up",TRUE
"1540","12011","post","up",3458.69999998808,NA,NA,13,9,"up",TRUE
"1541","12011","post","up",3224.40000000596,NA,NA,14,9,"up",TRUE
"1542","12011","post","up",2737.90000000596,NA,NA,15,9,"up",TRUE
"1543","12011","post","up",2613.90000000596,NA,NA,16,9,"up",TRUE
"1544","12011","post","up",2141.09999999404,NA,NA,17,9,"up",TRUE
"1545","12011","post","down",2132.79999998212,2,1383.60000002384,18,9,"up",FALSE
"1547","12011","post","up",1561.39999997616,NA,NA,1,10,"up",TRUE
"1548","12011","post","reset",3994.60000002384,NA,NA,NA,10,NA,NA
"1549","12011","post","up",1716.09999999404,NA,NA,1,10,"up",TRUE
"1550","12011","post","up",2718.40000000596,NA,NA,2,10,"up",TRUE
"1551","12011","post","up",2541.59999999404,NA,NA,3,10,"up",TRUE
"1552","12011","post","up",2835.40000000596,NA,NA,4,10,"up",TRUE
"1553","12011","post","up",2391.19999998808,NA,NA,5,10,"up",TRUE
"1554","12011","post","up",2378.69999998808,NA,NA,6,10,"up",TRUE
"1555","12011","post","up",2995.80000001192,NA,NA,7,10,"up",TRUE
"1556","12011","post","up",2859.5,NA,NA,8,10,"up",TRUE
"1557","12011","post","down",1829.19999998808,1,2094.70000001788,9,10,"down",TRUE
"1559","12011","post","up",2315.69999998808,NA,NA,1,11,"up",TRUE
"1560","12011","post","up",2950.90000000596,NA,NA,2,11,"up",TRUE
"1561","12011","post","up",2752.09999999404,NA,NA,3,11,"up",TRUE
"1562","12011","post","up",2798.5,NA,NA,4,11,"up",TRUE
"1563","12011","post","up",2519.5,NA,NA,5,11,"up",TRUE
"1564","12011","post","up",2578,NA,NA,6,11,"up",TRUE
"1565","12011","post","up",2553.30000001192,NA,NA,7,11,"up",TRUE
"1566","12011","post","up",3056.59999999404,2,1226.5,8,11,"up",TRUE
"1569","12011","post","up",8270.19999998808,NA,NA,9,11,"down",FALSE
"1570","12011","post","up",3563.80000001192,NA,NA,10,11,"up",TRUE
"1571","12011","post","up",3017.29999998212,NA,NA,11,11,"up",TRUE
"1572","12011","post","up",2966.40000000596,NA,NA,12,11,"up",TRUE
"1573","12011","post","up",2982.19999998808,NA,NA,13,11,"up",TRUE
"1574","12011","post","up",4520.10000002384,NA,NA,14,11,"up",TRUE
"1575","12011","post","up",2902.29999998212,NA,NA,15,11,"up",TRUE
"1576","12011","post","up",2810.80000001192,NA,NA,16,11,"up",TRUE
"1577","12011","post","up",2809.40000000596,1,2923.59999999404,17,11,"up",TRUE
"1579","12011","post","up",1621.5,NA,NA,18,11,"up",TRUE
"1580","12011","post","up",2710.29999998212,NA,NA,19,11,"up",TRUE
"1581","12011","post","up",2773.60000002384,NA,NA,20,11,"up",TRUE
"1582","12011","post","up",2351.69999998808,NA,NA,21,11,"up",TRUE
"1583","12011","post","up",2495.69999998808,NA,NA,22,11,"up",TRUE
"1584","12011","post","up",2822,NA,NA,23,11,"up",TRUE
"1585","12011","post","up",2615.5,NA,NA,24,11,"up",TRUE
"1586","12011","post","up",2536.70000001788,NA,NA,25,11,"up",TRUE
"1587","12011","post","down",2522.90000000596,2,539.299999982119,26,11,"up",FALSE
"1589","12011","post","up",2197.90000000596,NA,NA,1,12,"up",TRUE
"1590","12011","post","up",2897.09999999404,NA,NA,2,12,"up",TRUE
"1591","12011","post","up",2897.30000001192,NA,NA,3,12,"up",TRUE
"1592","12011","post","up",3123.59999999404,NA,NA,4,12,"up",TRUE
"1593","12011","post","up",3021.19999998808,NA,NA,5,12,"up",TRUE
"1594","12011","post","up",3234.30000001192,NA,NA,6,12,"up",TRUE
"1595","12011","post","up",2961.30000001192,NA,NA,7,12,"up",TRUE
"1596","12011","post","up",3185.09999999404,NA,NA,8,12,"up",TRUE
"1597","12011","post","down",3118.69999998808,2,771.40000000596,9,12,"down",TRUE
"1599","12011","post","up",4029.19999998808,NA,NA,1,13,"up",TRUE
"1600","12011","post","up",1316.20000001788,NA,NA,2,13,"up",TRUE
"1601","12011","post","up",2034.19999998808,NA,NA,3,13,"up",TRUE
"1602","12011","post","reset",1043.70000001788,NA,NA,NA,13,NA,NA
"1603","12011","post","up",2411.09999999404,NA,NA,1,13,"up",TRUE
"1604","12011","post","up",3674.5,NA,NA,2,13,"up",TRUE
"1605","12011","post","up",2580.19999998808,NA,NA,3,13,"up",TRUE
"1606","12011","post","up",2690,NA,NA,4,13,"up",TRUE
"1607","12011","post","up",3221,NA,NA,5,13,"up",TRUE
"1608","12011","post","up",3050.5,NA,NA,6,13,"up",TRUE
"1609","12011","post","up",2729.59999999404,NA,NA,7,13,"up",TRUE
"1610","12011","post","up",2767.5,NA,NA,8,13,"up",TRUE
"1611","12011","post","down",2207.60000002384,2,1195.69999998808,9,13,"down",TRUE
"1613","12011","post","up",2208.19999998808,NA,NA,1,14,"up",TRUE
"1614","12011","post","up",2948.70000001788,NA,NA,2,14,"up",TRUE
"1615","12011","post","up",3041.59999999404,NA,NA,3,14,"up",TRUE
"1616","12011","post","up",2785.69999998808,NA,NA,4,14,"up",TRUE
"1617","12011","post","up",3832.20000001788,NA,NA,5,14,"up",TRUE
"1618","12011","post","up",3084.5,NA,NA,6,14,"up",TRUE
"1619","12011","post","up",2199.69999998808,NA,NA,7,14,"up",TRUE
"1620","12011","post","up",2803.20000001788,NA,NA,8,14,"up",TRUE
"1621","12011","post","down",2837.79999998212,2,1526.70000001788,9,14,"down",TRUE
"1623","12011","post","up",1263.39999997616,NA,NA,1,15,"up",TRUE
"1624","12011","post","up",2665.20000001788,NA,NA,2,15,"up",TRUE
"1625","12011","post","up",3381.09999999404,NA,NA,3,15,"up",TRUE
"1626","12011","post","up",3477,NA,NA,4,15,"up",TRUE
"1627","12011","post","up",3263.59999999404,NA,NA,5,15,"up",TRUE
"1628","12011","post","up",2824.59999999404,NA,NA,6,15,"up",TRUE
"1629","12011","post","up",2697.40000000596,NA,NA,7,15,"up",TRUE
"1630","12011","post","up",2877.5,NA,NA,8,15,"up",TRUE
"1631","12011","post","down",1799.5,2,672.5,9,15,"down",TRUE
"1633","12011","post","up",2220.30000001192,NA,NA,1,16,"up",TRUE
"1634","12011","post","up",2978.40000000596,NA,NA,2,16,"up",TRUE
"1635","12011","post","up",2248.29999998212,NA,NA,3,16,"up",TRUE
"1636","12011","post","up",2172.20000001788,NA,NA,4,16,"up",TRUE
"1637","12011","post","up",2176.39999997616,NA,NA,5,16,"up",TRUE
"1638","12011","post","up",3146.30000001192,NA,NA,6,16,"up",TRUE
"1639","12011","post","down",6918.5,2,459,7,16,"up",FALSE
"1641","12011","post","up",1738.90000000596,NA,NA,1,17,"up",TRUE
"1642","12011","post","up",2537.40000000596,NA,NA,2,17,"up",TRUE
"1643","12011","post","up",2350.5,NA,NA,3,17,"up",TRUE
"1644","12011","post","up",2604.69999998808,NA,NA,4,17,"up",TRUE
"1645","12011","post","up",1899.5,NA,NA,5,17,"up",TRUE
"1646","12011","post","up",2084.5,NA,NA,6,17,"up",TRUE
"1647","12011","post","up",2515.80000001192,NA,NA,7,17,"up",TRUE
"1648","12011","post","up",2002.79999998212,NA,NA,8,17,"up",TRUE
"1649","12011","post","down",2061,NA,NA,9,17,"down",TRUE
"1650","12011","post","up",7048.40000000596,NA,NA,1,18,"up",TRUE
"1651","12011","post","up",3431.90000000596,NA,NA,2,18,"up",TRUE
"1652","12011","post","up",2064.19999998808,NA,NA,3,18,"up",TRUE
"1653","12011","post","up",3779.80000001192,NA,NA,4,18,"up",TRUE
"1654","12011","post","up",2859,NA,NA,5,18,"up",TRUE
"1655","12011","post","up",2569.79999998212,NA,NA,6,18,"up",TRUE
"1656","12011","post","up",2416.30000001192,NA,NA,7,18,"up",TRUE
"1657","12011","post","up",1977.90000000596,NA,NA,8,18,"up",TRUE
"1658","12011","post","down",2169.19999998808,NA,NA,9,18,"down",TRUE
"1659","12011","post","up",7630.5,NA,NA,1,19,"up",TRUE
"1660","12011","post","up",2757.40000000596,NA,NA,2,19,"up",TRUE
"1661","12011","post","up",2735.40000000596,NA,NA,3,19,"up",TRUE
"1662","12011","post","up",2429.40000000596,NA,NA,4,19,"up",TRUE
"1663","12011","post","up",2739,NA,NA,5,19,"up",TRUE
"1664","12011","post","up",2799,NA,NA,6,19,"up",TRUE
"1665","12011","post","up",2456.19999998808,NA,NA,7,19,"up",TRUE
"1666","12011","post","up",2450.90000000596,NA,NA,8,19,"up",TRUE
"1667","12011","post","down",2125.59999999404,2,560.300000011921,9,19,"down",TRUE
"1669","12011","post","up",2289.29999998212,NA,NA,1,20,"up",TRUE
"1670","12011","post","up",2574.90000000596,NA,NA,2,20,"up",TRUE
"1671","12011","post","up",2868.90000000596,NA,NA,3,20,"up",TRUE
"1672","12011","post","up",2679.19999998808,NA,NA,4,20,"up",TRUE
"1673","12011","post","up",3185.40000000596,NA,NA,5,20,"up",TRUE
"1674","12011","post","up",2017.5,NA,NA,6,20,"up",TRUE
"1675","12011","post","up",1950.90000000596,NA,NA,7,20,"up",TRUE
"1676","12011","post","up",2385.79999998212,NA,NA,8,20,"up",TRUE
"1677","12011","post","down",2876.5,2,1251.80000001192,9,20,"down",TRUE
"1679","12011","post","up",2075,NA,NA,1,21,"up",TRUE
"1680","12155","pre","up",3377.30000019073,NA,NA,1,1,"up",TRUE
"1681","12155","pre","up",4155.59999990463,NA,NA,2,1,"up",TRUE
"1682","12155","pre","up",3710.09999990463,NA,NA,3,1,"up",TRUE
"1683","12155","pre","up",4120.5,NA,NA,4,1,"up",TRUE
"1684","12155","pre","up",4298.60000014305,NA,NA,5,1,"up",TRUE
"1685","12155","pre","up",4616.59999990463,NA,NA,6,1,"up",TRUE
"1686","12155","pre","up",4034.10000014305,NA,NA,7,1,"up",TRUE
"1687","12155","pre","up",4140.29999995232,NA,NA,8,1,"up",TRUE
"1688","12155","pre","down",3264.09999990463,2,1040,9,1,"down",TRUE
"1690","12155","pre","up",3624,NA,NA,1,2,"up",TRUE
"1691","12155","pre","up",3764,NA,NA,2,2,"up",TRUE
"1692","12155","pre","up",4099.60000014305,NA,NA,3,2,"up",TRUE
"1693","12155","pre","up",3712.89999985695,NA,NA,4,2,"up",TRUE
"1694","12155","pre","up",3678.10000014305,NA,NA,5,2,"up",TRUE
"1695","12155","pre","up",4546.19999980927,NA,NA,6,2,"up",TRUE
"1696","12155","pre","up",3657.60000014305,NA,NA,7,2,"up",TRUE
"1697","12155","pre","up",4313.70000004768,NA,NA,8,2,"up",TRUE
"1698","12155","pre","down",3400,2,3056,9,2,"down",TRUE
"1700","12155","pre","up",3592,NA,NA,1,3,"up",TRUE
"1701","12155","pre","up",4255.09999990463,NA,NA,2,3,"up",TRUE
"1702","12155","pre","up",3788.90000009537,NA,NA,3,3,"up",TRUE
"1703","12155","pre","up",4255.59999990463,NA,NA,4,3,"up",TRUE
"1704","12155","pre","up",4427.79999995232,NA,NA,5,3,"up",TRUE
"1705","12155","pre","up",3849.60000014305,NA,NA,6,3,"up",TRUE
"1706","12155","pre","up",4409.09999990463,NA,NA,7,3,"up",TRUE
"1707","12155","pre","up",4081.90000009537,NA,NA,8,3,"up",TRUE
"1708","12155","pre","up",4362.79999995232,NA,NA,9,3,"down",FALSE
"1709","12155","pre","down",4425.29999995232,1,2144.20000004768,10,3,"up",FALSE
"1711","12155","pre","up",3047.89999985695,NA,NA,1,4,"up",TRUE
"1712","12155","pre","up",4667.20000004768,NA,NA,2,4,"up",TRUE
"1713","12155","pre","up",3872.70000004768,NA,NA,3,4,"up",TRUE
"1714","12155","pre","up",4522.20000004768,NA,NA,4,4,"up",TRUE
"1715","12155","pre","up",3733.89999985695,NA,NA,5,4,"up",TRUE
"1716","12155","pre","up",4015.80000019073,NA,NA,6,4,"up",TRUE
"1717","12155","pre","up",4516.29999995232,NA,NA,7,4,"up",TRUE
"1718","12155","pre","up",4540.09999990463,NA,NA,8,4,"up",TRUE
"1719","12155","pre","down",3216,2,1703.90000009537,9,4,"down",TRUE
"1721","12155","pre","up",3608.39999985695,NA,NA,1,5,"up",TRUE
"1722","12155","pre","up",3672,NA,NA,2,5,"up",TRUE
"1723","12155","pre","up",4010,NA,NA,3,5,"up",TRUE
"1724","12155","pre","up",3581.60000014305,NA,NA,4,5,"up",TRUE
"1725","12155","pre","up",3392.09999990463,NA,NA,5,5,"up",TRUE
"1726","12155","pre","up",3448,NA,NA,6,5,"up",TRUE
"1727","12155","pre","up",3989.40000009537,NA,NA,7,5,"up",TRUE
"1728","12155","pre","up",3600.09999990463,NA,NA,8,5,"up",TRUE
"1729","12155","pre","down",3087.90000009537,2,1720,9,5,"down",TRUE
"1731","12155","pre","up",3248,NA,NA,1,6,"up",TRUE
"1732","12155","pre","up",3576,NA,NA,2,6,"up",TRUE
"1733","12155","pre","up",3725.79999995232,NA,NA,3,6,"up",TRUE
"1734","12155","pre","up",3722.09999990463,NA,NA,4,6,"up",TRUE
"1735","12155","pre","up",3647.90000009537,NA,NA,5,6,"up",TRUE
"1736","12155","pre","up",3650.20000004768,NA,NA,6,6,"up",TRUE
"1737","12155","pre","up",3888.20000004768,NA,NA,7,6,"up",TRUE
"1738","12155","pre","up",3415.89999985695,NA,NA,8,6,"up",TRUE
"1739","12155","pre","up",4033.70000004768,NA,NA,9,6,"down",FALSE
"1740","12155","pre","down",3232.09999990463,1,1784,10,6,"up",FALSE
"1742","12155","pre","up",3104,NA,NA,1,7,"up",TRUE
"1743","12155","pre","up",3400,NA,NA,2,7,"up",TRUE
"1744","12155","pre","up",3949.5,NA,NA,3,7,"up",TRUE
"1745","12155","pre","up",4236.20000004768,NA,NA,4,7,"up",TRUE
"1746","12155","pre","up",3688,NA,NA,5,7,"up",TRUE
"1747","12155","pre","up",4070.5,NA,NA,6,7,"up",TRUE
"1748","12155","pre","up",4039.10000014305,NA,NA,7,7,"up",TRUE
"1749","12155","pre","up",3600,NA,NA,8,7,"up",TRUE
"1750","12155","pre","down",3584.79999995232,2,1295.89999985695,9,7,"down",TRUE
"1752","12155","pre","up",2712.10000014305,NA,NA,1,8,"up",TRUE
"1753","12155","pre","up",3953.09999990463,NA,NA,2,8,"up",TRUE
"1754","12155","pre","up",3818.90000009537,NA,NA,3,8,"up",TRUE
"1755","12155","pre","up",4006.70000004768,NA,NA,4,8,"up",TRUE
"1756","12155","pre","up",4388.19999980927,NA,NA,5,8,"up",TRUE
"1757","12155","pre","up",3915.80000019073,NA,NA,6,8,"up",TRUE
"1758","12155","pre","up",4402.89999985695,NA,NA,7,8,"up",TRUE
"1759","12155","pre","up",4029.60000014305,NA,NA,8,8,"up",TRUE
"1760","12155","pre","down",3528.19999980927,2,2512,9,8,"down",TRUE
"1762","12155","pre","up",4177.40000009537,NA,NA,1,9,"up",TRUE
"1763","12155","pre","up",4014.20000004768,NA,NA,2,9,"up",TRUE
"1764","12155","pre","up",3826.79999995232,NA,NA,3,9,"up",TRUE
"1765","12155","pre","up",4322.79999995232,NA,NA,4,9,"up",TRUE
"1766","12155","pre","up",4208.79999995232,NA,NA,5,9,"up",TRUE
"1767","12155","pre","up",3726.90000009537,NA,NA,6,9,"up",TRUE
"1768","12155","pre","up",3949.90000009537,NA,NA,7,9,"up",TRUE
"1769","12155","pre","up",3952,NA,NA,8,9,"up",TRUE
"1770","12155","pre","down",3608.19999980927,2,2248,9,9,"down",TRUE
"1772","12155","pre","up",4378.30000019073,NA,NA,1,10,"up",TRUE
"1773","12155","pre","up",3576.19999980927,NA,NA,2,10,"up",TRUE
"1774","12155","pre","up",3823.90000009537,NA,NA,3,10,"up",TRUE
"1775","12155","pre","up",4114.09999990463,NA,NA,4,10,"up",TRUE
"1776","12155","pre","up",3938,NA,NA,5,10,"up",TRUE
"1777","12155","pre","up",3938.70000004768,NA,NA,6,10,"up",TRUE
"1778","12155","pre","up",3730.10000014305,NA,NA,7,10,"up",TRUE
"1779","12155","pre","down",3264,2,1184.09999990463,8,10,"up",FALSE
"1781","12155","pre","up",2967.90000009537,NA,NA,1,11,"up",TRUE
"1782","12155","pre","up",3740,NA,NA,2,11,"up",TRUE
"1783","12155","pre","up",3890.59999990463,NA,NA,3,11,"up",TRUE
"1784","12155","pre","up",4243.90000009537,NA,NA,4,11,"up",TRUE
"1785","12155","pre","up",3536.19999980927,NA,NA,5,11,"up",TRUE
"1786","12155","pre","up",4592,NA,NA,6,11,"up",TRUE
"1787","12155","pre","up",3779.80000019073,NA,NA,7,11,"up",TRUE
"1788","12155","pre","down",3416.19999980927,2,1264,8,11,"up",FALSE
"1790","12155","pre","up",4366,NA,NA,1,12,"up",TRUE
"1791","12155","pre","up",5141.80000019073,NA,NA,2,12,"up",TRUE
"1792","12155","pre","up",4350.59999990463,NA,NA,3,12,"up",TRUE
"1793","12155","pre","up",4784.20000004768,NA,NA,4,12,"up",TRUE
"1794","12155","pre","up",5019.20000004768,NA,NA,5,12,"up",TRUE
"1795","12155","pre","up",4546.79999995232,NA,NA,6,12,"up",TRUE
"1796","12155","pre","up",4207.59999990463,NA,NA,7,12,"up",TRUE
"1797","12155","pre","up",3830.10000014305,NA,NA,8,12,"up",TRUE
"1798","12155","pre","down",2976,2,1615.89999985695,9,12,"down",TRUE
"1800","12155","pre","up",3961.5,NA,NA,1,13,"up",TRUE
"1801","12155","pre","up",4057.29999995232,NA,NA,2,13,"up",TRUE
"1802","12155","pre","up",3844.5,NA,NA,3,13,"up",TRUE
"1803","12155","pre","up",3865.60000014305,NA,NA,4,13,"up",TRUE
"1804","12155","pre","up",3520.09999990463,NA,NA,5,13,"up",TRUE
"1805","12155","pre","up",3866.10000014305,NA,NA,6,13,"up",TRUE
"1806","12155","pre","up",3954.19999980927,NA,NA,7,13,"up",TRUE
"1807","12155","pre","up",3809.80000019073,NA,NA,8,13,"up",TRUE
"1808","12155","pre","down",3818.5,2,1256.09999990463,9,13,"down",TRUE
"1810","12155","pre","up",2472,NA,NA,1,14,"up",TRUE
"1811","12155","pre","up",4187.79999995232,NA,NA,2,14,"up",TRUE
"1812","12155","pre","up",4034.29999995232,NA,NA,3,14,"up",TRUE
"1813","12155","pre","up",3759.40000009537,NA,NA,4,14,"up",TRUE
"1814","12155","pre","up",3120,NA,NA,5,14,"up",TRUE
"1815","12155","pre","up",3271.90000009537,NA,NA,6,14,"up",TRUE
"1816","12155","pre","up",3200.09999990463,NA,NA,7,14,"up",TRUE
"1817","12155","pre","up",3560,NA,NA,8,14,"up",TRUE
"1818","12155","pre","down",3224,2,1031.79999995232,9,14,"down",TRUE
"1820","12155","pre","up",2272.20000004768,NA,NA,1,15,"up",TRUE
"1821","12155","pre","up",3344,NA,NA,2,15,"up",TRUE
"1822","12155","pre","up",3344,NA,NA,3,15,"up",TRUE
"1823","12155","pre","up",3087.90000009537,NA,NA,4,15,"up",TRUE
"1824","12155","pre","up",3240.09999990463,NA,NA,5,15,"up",TRUE
"1825","12155","pre","up",3400,NA,NA,6,15,"up",TRUE
"1826","12155","pre","up",3440,NA,NA,7,15,"up",TRUE
"1827","12155","pre","up",4534.40000009537,NA,NA,8,15,"up",TRUE
"1828","12155","pre","down",3850.89999985695,2,1047.79999995232,9,15,"down",TRUE
"1830","12155","pre","up",5410.70000004768,NA,NA,1,16,"up",TRUE
"1831","12155","pre","up",4277.79999995232,NA,NA,2,16,"up",TRUE
"1832","12155","pre","up",4191.40000009537,NA,NA,3,16,"up",TRUE
"1833","12155","pre","up",4069.5,NA,NA,4,16,"up",TRUE
"1834","12155","pre","up",3431.90000009537,NA,NA,5,16,"up",TRUE
"1835","12155","pre","up",3464.19999980927,NA,NA,6,16,"up",TRUE
"1836","12155","pre","up",3854.20000004768,NA,NA,7,16,"up",TRUE
"1837","12155","pre","up",3848.20000004768,NA,NA,8,16,"up",TRUE
"1838","12155","pre","down",4055.79999995232,2,808,9,16,"down",TRUE
"1840","12155","pre","up",2960,NA,NA,1,17,"up",TRUE
"1841","12155","pre","up",4828,NA,NA,2,17,"up",TRUE
"1842","12155","pre","up",4009.40000009537,NA,NA,3,17,"up",TRUE
"1843","12155","pre","up",4410.79999995232,NA,NA,4,17,"up",TRUE
"1844","12155","pre","up",3600.09999990463,NA,NA,5,17,"up",TRUE
"1845","12297","post","up",5489,NA,NA,1,1,"up",TRUE
"1846","12297","post","up",8959,NA,NA,2,1,"up",TRUE
"1847","12297","post","up",6540,NA,NA,3,1,"up",TRUE
"1848","12297","post","up",8061,NA,NA,4,1,"up",TRUE
